sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
53,30,01,661.21,578.84,523.73,1.95
2,65,02,2487.29,1249.8,2212.44,1.63
55,10,01,1821.77,857.33,1662.64,1.52
35,88,03,334.64,365.98,264.58,1.77
37,68,03,1301.05,742.5,1145.54,1.64
52,40,01,1411.57,507.44,1337.19,1.37
7,15,02,707.43,472.43,575.8,2.01
71,11,02,1642.32,956.62,1448.47,1.62
103,89,03,1995.47,974.58,1825.35,1.5
104,79,03,1982.4,917.4,1838.03,1.45
102,101,01,393.81,371.14,270.13,2.62
50,15,01,521.7,429.26,442.99,1.66
106,59,03,2233.39,941.54,2094.53,1.4
77,106,03,975.85,745.78,830.06,1.7
102,99,03,517.23,470.81,372.13,2.45
38,58,03,884.6,478.95,781.74,1.65
107,49,03,1531.9,812.23,1355.63,1.64
39,48,03,958.47,710.53,786.21,1.87
55,2,03,1898.77,950.56,1723.43,1.53
58,83,03,2181.96,873.45,2048.87,1.41
57,93,03,1733.39,964.37,1532.91,1.63
60,100,02,1003.9,800.03,786.85,1.98
72,3,03,2463.54,1267.32,2276.22,1.44
5,36,01,1851.04,808.06,1733.25,1.41
6,26,01,932.9,603.5,809.72,1.66
4,46,01,1458.4,679.45,1338.6,1.56
60,14,01,3292.79,1480.07,3025.44,1.5
100,24,02,2642.61,1267.61,2397.09,1.54
1,76,01,3140.27,1024.78,2984.23,1.38
101,14,02,2794.59,980.2,2648.31,1.38
52,5,03,2813.08,972.14,2664.54,1.38
48,93,03,1981.08,1159.45,1731.41,1.66
51,12,03,2092.44,751.0,1963.43,1.43
39,75,03,1013.43,712.95,851.2,1.8
49,83,03,906.01,509.43,803.93,1.62
50,22,03,467.99,394.3,394.07,1.68
38,85,03,1512.41,628.65,1402.72,1.47
39,2,01,1188.38,801.84,1029.35,1.65
28,77,03,1444.09,762.94,1298.24,1.57
29,67,03,1602.22,524.55,1534.59,1.33
41,7,03,3143.92,1056.39,2984.43,1.38
27,87,03,3260.86,1143.91,3088.41,1.38
50,102,01,1689.13,1162.11,1418.47,1.77
1,107,03,3174.14,1026.92,3009.12,1.39
10,17,03,889.35,486.08,795.48,1.58
99,102,03,396.07,419.43,268.51,2.48
9,7,02,374.77,374.87,248.16,2.71
13,41,03,3428.73,1432.58,3180.52,1.46
12,51,03,1830.82,831.31,1659.45,1.58
16,11,03,1943.08,831.39,1802.79,1.45
14,31,03,2488.66,971.91,2352.57,1.37
58,85,01,669.0,515.01,505.3,2.3
57,95,01,1067.62,673.92,923.82,1.72
46,3,02,1861.26,994.16,1714.64,1.44
72,5,01,1557.81,785.58,1416.6,1.53
11,61,03,842.97,553.36,739.37,1.61
7,101,03,2468.08,1116.86,2257.93,1.51
57,77,01,1250.63,894.54,1066.07,1.7
59,57,01,2054.47,818.33,1915.76,1.47
52,11,03,2626.94,833.8,2512.35,1.34
58,67,01,1256.38,402.28,1198.86,1.36
15,21,03,494.17,314.03,355.23,2.82
50,31,03,1255.51,803.36,1097.05,1.63
70,7,01,2981.87,1231.88,2771.08,1.47
75,84,03,859.13,885.42,595.59,2.4
77,64,03,680.74,397.32,604.74,1.59
96,19,02,2009.99,1005.16,1820.51,1.54
79,44,03,1640.01,758.32,1523.51,1.43
91,69,02,2223.51,750.64,2100.34,1.4
82,4,01,1875.45,1133.87,1647.76,1.62
68,84,01,794.95,738.84,621.6,1.97
38,86,02,2293.53,1182.33,2077.34,1.52
39,76,02,1954.6,885.29,1798.59,1.49
37,96,02,2380.76,1252.9,2129.07,1.58
93,49,02,1849.32,920.97,1674.28,1.55
90,79,02,1901.11,910.25,1734.46,1.52
80,10,03,2794.34,1459.88,2548.2,1.5
95,29,02,2069.35,793.12,1944.69,1.41
15,8,01,3594.93,1305.1,3418.99,1.35
75,1,02,2245.07,1509.19,1969.59,1.58
73,77,03,812.91,523.0,706.92,1.66
74,67,03,325.57,290.3,233.51,2.55
40,43,01,749.3,535.37,624.21,1.8
43,13,01,1171.94,619.98,1051.46,1.58
75,57,03,988.72,850.84,748.86,2.14
77,37,03,1184.21,796.87,996.32,1.77
72,87,03,2474.75,1238.59,2280.04,1.47
79,17,03,1308.76,722.94,1180.01,1.6
40,103,01,2167.87,1071.69,1964.27,1.54
76,47,03,2676.18,1156.26,2471.92,1.48
103,100,01,1851.82,982.38,1694.89,1.48
93,85,02,2507.71,1020.89,2340.13,1.44
92,95,02,1618.17,1194.48,1322.57,1.84
99,25,02,2132.27,1363.33,1767.45,1.84
94,75,02,2083.66,991.61,1911.07,1.5
31,61,01,772.63,516.7,646.21,1.8
36,11,01,1061.76,788.63,891.36,1.74
95,65,02,1664.79,668.8,1540.23,1.51
34,31,01,1359.92,492.76,1287.06,1.38
100,101,03,964.03,814.2,771.88,1.89
30,71,01,1350.01,839.06,1199.95,1.57
96,55,02,1612.69,926.79,1418.67,1.63
12,9,03,598.13,393.34,519.57,1.65
99,9,03,2230.49,1152.16,1989.15,1.61
73,4,01,1764.85,1035.25,1566.68,1.58
59,84,01,2424.46,982.08,2256.71,1.45
58,94,01,1482.63,806.25,1320.34,1.6
4,36,02,1553.39,672.38,1442.79,1.45
5,26,02,1616.48,641.76,1515.03,1.42
3,46,02,2012.24,719.27,1904.79,1.38
73,10,01,2484.72,1406.09,2204.84,1.63
70,40,01,1555.9,687.52,1435.71,1.5
71,30,01,1580.77,810.8,1435.3,1.53
72,20,01,1790.95,831.98,1634.77,1.51
73,87,02,2363.61,894.26,2233.71,1.38
50,24,01,782.94,641.72,661.17,1.69
77,47,02,1948.32,1025.68,1738.8,1.59
79,27,02,1043.27,694.96,902.02,1.67
99,104,01,1339.24,669.96,1228.83,1.49
76,57,02,2107.26,1118.61,1846.36,1.68
35,6,01,1219.39,879.99,1027.41,1.72
6,60,03,1449.86,890.25,1262.18,1.65
5,70,03,2644.59,954.28,2492.67,1.41
4,53,03,1823.55,931.54,1653.18,1.52
5,43,03,1907.01,826.55,1764.22,1.47
43,7,01,1910.81,885.36,1765.22,1.46
29,87,01,1852.53,883.17,1682.69,1.54
2,73,03,1862.65,819.12,1687.32,1.58
9,30,03,1019.93,693.98,872.98,1.68
55,86,03,956.21,544.16,841.0,1.65
54,96,03,1810.32,912.85,1657.24,1.48
56,76,03,1429.27,697.59,1299.39,1.54
4,80,03,2239.57,894.04,2093.22,1.43
6,33,03,894.83,657.2,727.36,1.84
57,66,03,1729.02,1191.4,1454.24,1.79
1,83,03,3123.51,1311.36,2863.39,1.54
7,50,03,1234.76,713.49,1090.49,1.62
3,28,02,2639.03,1157.93,2457.49,1.43
1,48,02,2622.93,1163.5,2416.54,1.49
56,2,02,1924.03,813.59,1769.76,1.5
2,38,02,3395.41,1278.9,3180.14,1.43
3,90,03,3495.74,1103.28,3337.52,1.35
100,102,02,692.17,956.79,375.62,3.02
31,101,03,2630.78,1076.1,2418.98,1.53
94,48,02,1186.14,653.55,1063.19,1.62
96,28,02,1517.21,902.83,1323.66,1.67
56,96,01,1267.13,786.31,1087.69,1.7
57,86,01,1342.27,927.72,1155.38,1.66
58,76,01,2966.32,1067.07,2811.58,1.37
95,38,02,2135.74,937.98,1947.5,1.54
71,6,01,1886.22,893.36,1746.97,1.44
90,88,02,2584.8,1333.84,2338.74,1.53
15,6,03,474.77,347.29,413.25,1.61
92,68,02,1256.55,915.52,1015.03,1.93
91,78,02,539.09,409.69,463.09,1.66
92,96,01,839.81,754.21,646.75,2.01
30,103,02,2767.98,1201.57,2542.3,1.5
94,76,01,2541.88,903.22,2409.98,1.38
96,56,01,1232.15,950.76,1035.86,1.75
60,13,02,1275.29,675.13,1159.62,1.51
93,86,01,1387.23,902.3,1178.9,1.77
93,58,02,3083.22,1347.06,2861.11,1.45
99,26,01,1757.91,832.67,1593.79,1.56
35,5,02,2092.93,1151.68,1879.04,1.56
50,32,02,2471.99,1106.64,2288.79,1.45
52,12,02,2476.37,922.99,2328.22,1.41
76,94,01,2350.02,812.16,2223.71,1.4
91,4,01,3080.05,1163.57,2890.81,1.42
78,74,01,622.24,336.59,532.3,1.89
77,84,01,921.35,692.21,758.41,1.82
87,92,01,1813.56,1051.34,1634.96,1.52
102,6,03,2416.41,1181.4,2196.26,1.52
88,82,01,210.17,343.34,110.28,2.97
79,64,01,462.87,359.97,375.71,1.86
40,102,02,2225.39,1183.16,1959.59,1.66
89,72,01,1428.61,1045.46,1172.17,1.84
79,104,03,1834.19,915.5,1685.9,1.46
107,95,02,1004.3,942.95,716.92,2.32
90,11,01,1788.3,874.48,1632.28,1.51
52,13,01,2007.88,589.87,1929.42,1.32
50,33,01,737.82,919.0,487.74,2.38
14,102,01,2588.24,831.94,2458.98,1.38
22,42,02,308.53,339.78,247.26,1.75
104,99,01,1452.36,644.0,1349.15,1.46
107,69,01,1131.42,701.56,965.42,1.74
20,62,02,2036.48,853.32,1874.92,1.5
106,79,01,1186.5,708.39,1047.59,1.6
80,11,02,1790.13,1127.61,1542.87,1.69
25,12,02,880.1,613.67,759.8,1.67
105,89,01,3289.92,1458.07,3032.06,1.48
24,22,02,284.0,361.58,156.65,2.98
28,4,01,1804.23,718.49,1697.66,1.39
69,107,01,1025.63,729.17,872.88,1.7
14,7,03,2612.75,888.81,2488.52,1.36
6,61,02,1323.59,707.83,1187.58,1.57
4,81,02,2432.56,1141.32,2185.54,1.68
8,41,02,1869.88,802.73,1730.49,1.48
9,31,02,1246.64,679.74,1087.7,1.68
5,71,02,2047.69,1090.09,1852.13,1.56
96,37,02,1861.04,938.76,1676.54,1.56
91,87,02,416.84,349.21,299.27,2.55
92,77,02,867.11,618.53,740.88,1.71
94,57,02,706.81,422.55,608.3,1.78
95,47,02,1038.9,491.77,933.73,1.61
93,67,02,2256.31,603.33,2181.86,1.29
35,10,03,2386.99,1484.45,2120.68,1.57
34,20,03,900.79,494.52,803.16,1.62
90,97,02,538.42,323.15,432.24,2.05
31,50,03,1355.16,687.86,1232.68,1.52
30,60,03,455.15,430.47,316.34,2.44
59,107,02,2052.59,898.15,1913.01,1.43
33,30,03,667.24,524.46,517.78,1.99
36,4,02,2066.89,1080.11,1854.49,1.57
14,8,02,813.44,372.65,739.12,1.59
88,73,01,268.4,367.67,170.09,2.38
86,93,01,804.38,572.43,689.1,1.68
84,1,02,2117.28,1069.15,1927.85,1.51
87,83,01,1973.93,804.85,1845.57,1.43
69,91,02,1914.58,716.81,1797.53,1.42
89,63,01,1618.62,1093.47,1367.7,1.75
32,40,03,3276.05,1010.23,3128.34,1.35
55,87,02,2714.24,1022.98,2559.33,1.39
57,67,02,2552.38,1355.29,2283.7,1.58
56,77,02,302.69,352.93,202.54,2.3
59,47,02,1450.92,622.97,1323.48,1.63
7,61,01,1260.11,592.93,1145.11,1.55
6,71,01,1835.63,658.66,1736.68,1.38
58,57,02,1395.24,661.12,1258.16,1.6
5,81,01,1839.42,909.32,1659.08,1.56
96,46,02,1793.44,1022.05,1594.2,1.58
92,69,01,1016.32,665.54,883.29,1.65
96,29,01,1573.96,1010.47,1366.2,1.68
91,96,02,892.66,608.71,757.31,1.73
91,79,01,1718.74,786.35,1580.87,1.49
9,41,01,2205.91,908.03,2076.75,1.39
90,89,01,695.33,574.94,462.06,3.1
81,11,01,1117.42,848.38,921.88,1.79
59,91,03,1514.46,620.15,1412.5,1.44
4,91,01,3363.71,1247.53,3180.23,1.38
93,76,02,409.14,295.53,318.97,2.22
66,77,01,418.53,398.79,334.69,1.83
69,83,01,353.53,379.2,273.37,1.91
68,93,01,1395.57,853.46,1229.31,1.61
95,48,01,1418.53,625.26,1316.25,1.47
88,105,02,2249.8,1410.67,2009.9,1.54
96,38,01,2300.73,1180.5,2095.7,1.5
7,9,02,438.37,380.61,297.02,2.81
90,98,01,592.04,309.21,510.94,1.89
93,68,01,1875.84,1100.9,1608.44,1.74
69,47,01,2493.2,1515.59,2221.96,1.56
22,103,01,3034.11,1384.79,2769.1,1.52
92,86,02,1000.02,661.55,862.3,1.71
35,79,03,983.0,647.54,825.85,1.78
91,88,01,2174.54,1111.7,1960.82,1.56
34,89,03,2737.81,1195.83,2544.95,1.44
38,49,03,2153.55,858.9,2012.46,1.43
92,78,01,1488.97,740.68,1373.6,1.46
36,69,03,2044.99,982.14,1867.56,1.51
68,57,01,841.87,678.56,676.14,1.94
88,106,01,1338.17,920.56,1108.56,1.86
94,58,01,1385.91,566.14,1281.24,1.48
15,101,01,1830.43,1062.37,1594.38,1.67
40,14,03,3438.85,983.4,3300.53,1.33
65,87,01,2239.49,1089.34,2038.99,1.52
75,68,01,351.31,355.91,243.21,2.53
78,38,01,989.27,408.39,931.84,1.4
96,90,03,918.76,683.38,776.14,1.73
73,88,01,212.83,343.11,118.58,2.51
24,101,01,2391.11,1006.29,2220.44,1.46
76,58,01,2929.72,1148.3,2745.56,1.42
44,4,03,2251.62,842.6,2131.2,1.37
2,19,03,3000.24,1375.03,2725.09,1.57
1,29,03,2990.81,938.19,2868.03,1.32
79,28,01,1666.42,1030.83,1459.52,1.63
99,60,03,1538.4,1128.03,1208.99,2.0
40,25,01,291.98,297.86,177.36,3.29
22,16,01,1302.4,515.31,1227.34,1.38
20,36,01,704.02,533.09,564.68,2.02
41,15,01,2732.79,1119.3,2564.08,1.41
57,85,02,1016.14,618.36,880.21,1.7
106,96,02,830.78,594.38,681.75,1.88
71,5,02,2364.38,1180.75,2141.22,1.55
74,78,01,663.65,324.07,606.68,1.54
59,65,02,2667.92,1216.17,2426.08,1.63
107,86,02,908.55,650.64,761.28,1.78
58,75,02,2243.58,913.54,2093.07,1.44
77,48,01,1423.64,1090.4,1179.03,1.78
29,94,03,1858.17,746.59,1726.64,1.46
92,49,03,1462.05,853.0,1288.85,1.64
95,19,03,2255.87,824.16,2130.1,1.39
94,29,03,1790.24,784.54,1659.11,1.45
60,101,01,1232.37,945.44,1004.62,1.84
67,65,03,3187.58,1184.26,2996.24,1.42
69,45,03,425.41,335.98,363.59,1.69
91,59,03,1613.4,823.31,1466.63,1.52
65,85,03,1728.02,984.27,1525.05,1.62
93,39,03,1780.69,843.09,1622.2,1.52
104,5,02,3397.63,1294.35,3168.86,1.46
49,93,02,1550.67,761.35,1398.88,1.57
96,106,02,712.83,566.09,588.38,1.83
64,3,02,3021.94,1693.82,2711.01,1.54
68,55,03,1162.28,648.35,1038.48,1.57
11,104,02,2634.72,1204.32,2407.92,1.52
66,75,03,526.17,532.59,396.38,1.99
60,12,03,460.77,401.34,374.41,1.82
64,95,03,2432.4,1448.01,2156.78,1.59
26,12,01,829.91,693.18,671.07,1.82
20,72,01,2132.12,1106.93,1979.55,1.41
23,42,01,1117.77,656.15,830.34,2.7
12,103,02,2948.09,1322.83,2703.46,1.5
22,52,01,2965.78,1566.49,2711.26,1.47
54,87,03,2040.79,996.03,1841.11,1.58
12,25,02,904.3,618.98,773.4,1.7
24,32,01,1573.75,706.16,1461.02,1.44
57,57,03,519.95,530.13,372.68,2.28
10,45,02,2590.14,1041.87,2420.38,1.43
55,77,03,1078.58,589.2,956.24,1.62
25,22,01,1093.95,630.32,980.72,1.55
58,47,03,674.96,441.45,546.78,2.04
4,105,02,182.42,182.68,145.48,1.94
11,35,02,738.88,469.02,648.4,1.62
13,15,02,1911.25,906.4,1760.07,1.47
11,26,02,562.71,448.02,468.3,1.76
10,36,02,1438.07,749.12,1300.82,1.53
12,16,02,1787.84,613.98,1699.23,1.37
99,103,02,1575.68,656.71,1479.85,1.4
89,53,02,1519.27,1101.74,1254.21,1.84
59,92,02,2420.5,686.61,2323.65,1.34
87,73,02,2434.87,977.7,2271.36,1.45
88,71,03,796.17,665.58,670.51,1.7
13,9,02,2133.92,961.99,1972.51,1.46
87,81,03,1777.68,901.83,1609.51,1.54
85,93,02,2187.95,1087.03,2009.48,1.47
86,91,03,1457.57,771.93,1333.98,1.48
41,40,03,3420.65,1476.15,3162.92,1.47
86,83,02,236.42,333.37,171.95,1.95
40,50,03,563.66,612.37,363.3,2.61
89,80,02,1322.7,874.34,1123.14,1.74
88,90,02,2518.94,1160.64,2274.94,1.57
81,96,03,463.08,514.12,344.41,2.01
82,86,03,417.89,345.38,347.76,1.74
42,30,03,1302.08,779.73,1138.48,1.65
86,46,03,696.73,478.14,622.14,1.54
89,61,03,1792.83,953.57,1610.15,1.56
88,63,02,848.46,648.9,722.15,1.71
94,93,02,2261.44,742.7,2148.28,1.38
99,43,02,2343.93,1087.19,2127.48,1.55
96,73,02,1491.26,854.87,1321.03,1.6
88,26,03,465.25,376.82,404.76,1.56
76,65,03,1840.62,1086.84,1584.27,1.72
73,95,03,2425.66,1046.75,2242.57,1.47
2,29,02,2730.34,1306.23,2506.12,1.49
3,19,02,3167.67,960.54,3031.64,1.34
84,66,03,1316.96,992.03,1103.56,1.77
1,39,02,1741.76,1148.57,1426.15,1.89
95,83,02,2317.61,1719.07,1973.38,1.68
79,35,03,890.23,771.61,757.65,1.64
12,17,01,2047.45,1048.94,1851.35,1.56
3,107,01,3100.83,1657.81,2796.45,1.53
100,14,03,2039.17,865.72,1897.44,1.44
11,27,01,535.43,523.21,419.18,1.91
74,85,03,1174.0,554.32,1049.19,1.67
83,76,03,1293.36,678.36,1178.52,1.5
77,55,03,667.81,380.43,596.77,1.58
24,31,02,591.81,439.59,475.26,2.04
22,24,02,131.52,235.71,73.54,2.58
16,22,01,1827.98,729.04,1707.05,1.43
13,52,01,2242.45,978.57,2078.97,1.45
10,82,01,2159.17,979.17,1991.62,1.49
29,59,02,1721.67,631.32,1627.83,1.38
27,79,02,1239.13,1080.54,1012.43,1.77
15,32,01,1735.9,821.7,1604.8,1.45
25,99,02,1871.19,1180.28,1569.96,1.8
20,71,02,1659.06,627.98,1567.48,1.38
11,72,01,989.32,712.27,852.66,1.65
26,11,02,676.65,750.4,447.73,2.39
28,69,02,1575.17,950.57,1416.74,1.58
8,102,01,3428.32,942.67,3308.51,1.3
18,88,02,1890.75,767.64,1755.52,1.47
48,68,01,1190.09,846.2,986.67,1.85
49,58,01,3080.92,1106.82,2911.89,1.39
32,8,02,2023.54,660.58,1933.78,1.34
35,12,01,1272.68,856.24,1065.46,1.79
30,62,01,812.43,471.52,731.26,1.54
19,78,02,1536.28,674.09,1436.29,1.41
34,22,01,1522.41,749.1,1390.42,1.52
40,9,02,1430.33,732.89,1296.52,1.53
32,42,01,1521.41,672.96,1412.08,1.46
46,88,01,412.4,392.2,332.26,1.78
40,101,03,1804.23,1067.26,1561.01,1.71
41,101,02,2236.24,842.27,2107.28,1.4
20,18,01,1401.27,723.78,1280.23,1.5
25,6,02,1547.02,658.44,1444.16,1.42
78,106,02,930.02,471.84,880.7,1.32
31,16,01,1071.97,301.06,1033.98,1.3
34,7,01,2013.98,968.03,1842.8,1.51
14,42,01,2198.51,893.52,2058.56,1.42
30,26,01,1096.11,644.18,974.13,1.58
30,104,01,2415.9,1317.69,2138.54,1.62
26,89,02,2925.04,1604.16,2569.62,1.66
19,2,03,2207.14,932.43,2057.08,1.43
17,12,01,2190.04,845.52,2058.84,1.41
47,78,01,1539.4,917.08,1343.19,1.67
26,5,02,1687.53,915.59,1503.13,1.61
87,36,03,3025.18,1169.71,2822.95,1.45
9,6,03,342.77,321.18,244.91,2.39
55,96,02,1843.75,978.52,1648.72,1.59
60,8,01,4131.1,1613.65,3863.34,1.43
12,62,01,512.95,392.24,432.01,1.72
47,94,03,959.44,661.28,797.53,1.84
68,75,01,342.75,463.03,206.33,2.92
69,65,01,1283.24,1160.43,971.61,2.1
48,84,03,1131.94,708.0,973.94,1.73
67,85,01,1150.33,691.43,947.54,2.07
62,4,03,1605.68,637.26,1504.8,1.42
81,5,01,1636.58,914.67,1451.15,1.61
85,56,03,2446.74,1076.5,2260.43,1.48
31,33,02,370.45,318.31,286.46,2.29
69,73,02,1026.82,562.52,933.42,1.5
67,93,02,1952.77,816.66,1821.14,1.43
30,43,02,1200.62,707.44,1053.3,1.63
68,83,02,455.93,447.84,360.98,1.85
89,104,02,1264.5,705.29,1129.89,1.57
82,3,02,2331.12,1239.69,2126.44,1.48
56,86,02,307.89,350.23,222.47,2.09
4,106,01,2568.94,878.14,2444.77,1.36
11,36,01,846.23,582.12,729.34,1.66
76,48,02,2382.02,1266.93,2085.31,1.69
10,46,01,2293.35,1071.6,2113.13,1.47
78,28,02,2325.95,743.5,2226.06,1.33
12,26,01,753.94,544.64,648.95,1.65
72,88,02,810.95,501.11,723.46,1.55
57,76,02,1926.52,933.15,1750.76,1.54
77,38,02,2308.34,1306.35,2050.43,1.58
102,7,02,2363.33,1216.62,2115.84,1.6
22,101,03,1755.03,993.44,1537.97,1.65
79,18,02,1736.05,765.59,1603.9,1.47
75,58,02,1857.09,980.59,1668.79,1.56
99,44,01,1970.48,1075.69,1746.0,1.61
95,84,01,1361.07,820.58,1195.0,1.63
11,103,03,2982.27,1175.02,2783.18,1.44
13,70,01,1889.23,1092.33,1707.96,1.52
18,20,01,1152.83,466.01,1084.09,1.39
96,107,01,243.44,271.65,162.25,2.53
12,80,01,1229.95,857.17,1057.73,1.67
101,101,02,562.73,657.42,344.1,2.92
11,44,02,1372.46,682.37,1250.81,1.51
15,50,01,627.01,545.62,506.17,1.8
73,78,02,2201.05,572.61,2138.97,1.26
13,24,02,2192.41,910.0,2043.28,1.44
14,60,01,3301.0,1170.91,3116.82,1.4
12,34,02,1899.33,960.45,1724.35,1.54
17,30,01,2484.69,874.34,2357.25,1.37
51,99,03,2630.07,998.72,2465.82,1.43
56,49,03,312.0,311.34,219.34,2.36
70,6,02,3108.33,1183.97,2931.09,1.39
14,14,02,918.72,1103.34,551.34,2.67
11,90,01,1874.46,972.69,1666.55,1.68
57,39,03,1173.58,747.03,997.03,1.77
27,89,01,2238.51,1122.04,2027.09,1.54
100,61,01,1887.49,1098.06,1668.65,1.61
102,41,01,1659.98,694.87,1549.39,1.43
26,99,01,1693.89,867.76,1544.25,1.51
105,11,01,1277.1,570.25,1183.08,1.45
41,9,01,2252.2,797.57,2135.79,1.42
59,19,03,1318.64,579.85,1211.71,1.55
28,79,01,1423.97,778.89,1286.42,1.52
58,92,03,2063.22,978.86,1899.38,1.47
73,2,03,1457.72,890.85,1281.75,1.6
53,79,03,1030.37,723.17,873.61,1.72
76,85,01,2357.88,995.61,2201.52,1.43
77,75,01,147.41,303.67,71.34,3.21
15,100,02,1716.2,1131.97,1464.34,1.71
78,65,01,2554.13,1300.22,2224.23,1.85
58,29,03,1373.69,642.16,1259.89,1.5
79,55,01,450.62,360.64,366.91,1.84
90,5,01,2348.04,955.03,2185.39,1.47
5,104,02,3504.2,1218.12,3309.38,1.4
52,89,03,2628.88,894.01,2492.28,1.38
30,9,03,930.72,518.32,834.08,1.56
75,95,01,1595.62,1026.42,1425.87,1.53
15,99,03,1768.12,887.56,1607.91,1.54
17,79,03,1619.19,703.32,1496.78,1.5
19,59,03,1252.08,672.12,1135.6,1.54
93,95,01,1676.3,848.04,1503.53,1.58
96,65,01,791.14,691.78,612.01,2.02
70,12,02,2373.66,905.22,2232.79,1.41
95,75,01,1824.22,1141.83,1657.33,1.48
94,85,01,1050.14,720.58,918.34,1.63
22,43,01,1550.79,805.82,1416.11,1.49
24,23,01,643.48,300.69,579.77,1.62
105,3,03,203.59,254.63,134.99,2.43
25,13,01,503.89,304.72,441.11,1.73
99,35,01,1920.23,1210.08,1682.93,1.63
93,94,02,2458.17,949.21,2303.83,1.42
99,34,02,2088.6,908.95,1919.72,1.51
96,64,02,1648.35,935.65,1447.98,1.64
101,13,03,2318.85,972.22,2147.7,1.47
94,84,02,1178.7,924.12,1003.45,1.7
78,82,02,2101.92,856.09,1979.4,1.38
77,92,02,559.73,373.1,493.44,1.59
62,99,01,1214.66,689.89,1087.98,1.56
63,89,01,1888.96,1032.2,1650.95,1.68
68,39,01,927.65,719.55,768.83,1.8
86,84,01,969.61,650.76,820.15,1.74
88,64,01,185.37,300.01,74.81,4.07
64,79,01,665.5,558.81,488.23,2.23
89,54,01,1482.35,895.93,1317.58,1.57
65,69,01,1178.89,917.4,897.38,2.15
80,30,01,1458.23,875.17,1265.66,1.68
82,10,01,2645.62,1390.32,2395.75,1.53
85,94,01,1075.36,683.09,929.88,1.68
81,20,01,1958.85,931.93,1779.75,1.53
68,106,03,1094.62,808.57,919.02,1.76
56,68,02,1159.76,646.92,995.41,1.87
87,74,01,749.99,455.57,590.47,2.19
4,19,01,2497.72,949.95,2358.91,1.38
100,103,01,1579.32,695.27,1472.33,1.42
3,29,01,2416.84,657.78,2344.91,1.27
59,38,02,1123.39,467.35,1003.73,1.72
79,72,02,575.98,447.49,474.21,1.83
2,39,01,1736.54,1203.07,1432.38,1.85
69,29,01,1536.16,534.31,1461.69,1.35
55,78,02,2633.58,957.1,2505.89,1.35
107,3,01,2679.98,1310.35,2442.07,1.5
58,48,02,1382.37,722.52,1236.59,1.59
92,2,02,2251.74,1138.03,2003.82,1.77
11,43,03,1443.8,643.16,1338.3,1.45
5,103,03,3423.76,1146.93,3259.89,1.36
57,58,02,1281.11,654.9,1151.4,1.58
10,53,03,2569.16,1104.43,2378.94,1.5
12,33,03,517.36,491.16,323.39,2.73
95,107,02,969.06,857.86,674.07,2.5
27,5,01,1499.72,829.24,1359.25,1.51
78,92,01,1577.34,746.93,1460.12,1.44
93,2,01,2083.55,959.44,1907.24,1.5
79,82,01,157.13,160.19,128.77,1.75
40,51,02,890.37,480.63,777.96,1.72
44,11,02,1435.31,773.98,1298.98,1.52
41,41,02,591.28,484.4,460.83,2.01
42,31,02,301.59,300.93,221.45,2.17
86,66,01,691.08,481.31,587.66,1.73
89,36,01,2231.98,1178.17,2013.2,1.54
64,87,02,2357.77,849.21,2230.23,1.38
88,46,01,475.12,453.94,381.04,1.81
20,35,02,370.71,339.92,246.61,2.76
26,20,02,344.4,367.97,247.69,2.33
84,86,01,1009.9,810.94,831.39,1.78
69,37,02,1022.79,593.66,925.66,1.49
91,2,03,2810.68,1216.53,2605.58,1.45
77,82,03,389.17,252.0,351.67,1.51
85,76,01,2155.75,866.59,2027.63,1.4
79,62,03,892.53,590.63,747.75,1.8
11,34,03,1473.22,699.39,1345.52,1.51
9,22,02,464.82,404.13,349.22,2.1
3,82,02,2288.86,720.04,2187.48,1.35
45,10,02,2223.52,1054.72,2048.06,1.47
40,60,02,708.04,636.23,507.63,2.33
12,24,03,664.42,505.13,563.01,1.72
42,40,02,1719.82,985.11,1531.33,1.58
5,62,02,1470.64,690.93,1345.3,1.51
72,89,01,1535.34,1479.79,1154.42,2.04
79,19,01,2038.46,1015.14,1855.32,1.51
68,47,02,1579.28,823.04,1408.23,1.6
73,79,01,463.15,424.49,348.34,2.2
41,50,02,3564.54,1485.25,3288.72,1.49
76,49,01,2591.83,1091.79,2363.95,1.57
83,96,01,669.45,551.2,543.71,1.82
65,77,02,890.06,692.16,727.48,1.84
78,29,01,1668.84,701.97,1576.16,1.39
22,15,02,108.28,190.49,64.76,2.41
22,60,02,886.42,717.92,706.87,1.89
7,42,02,1087.38,579.77,967.75,1.62
72,79,02,419.68,290.95,373.54,1.55
71,89,02,1895.26,977.08,1687.2,1.62
67,57,02,2592.83,1051.2,2414.56,1.45
75,49,02,701.6,489.32,611.87,1.64
61,40,01,1871.56,932.76,1692.55,1.54
63,20,01,1746.53,682.04,1630.2,1.45
77,39,01,1035.15,792.16,842.39,1.88
60,50,01,238.84,284.33,168.04,2.31
107,87,01,1055.45,693.41,913.62,1.67
36,5,01,2044.53,1009.07,1870.48,1.5
64,10,01,2127.8,1197.56,1927.33,1.51
44,5,02,1802.5,733.46,1675.67,1.45
29,95,02,2202.36,1167.26,1944.67,1.73
62,30,01,866.11,640.98,741.83,1.68
20,80,02,1836.76,1099.17,1676.05,1.47
43,30,02,1115.55,627.54,986.89,1.62
